species	env	lfc	se	q_value	lower	upper	abn
Lactobacillus jensenii	modern_calculus	-5.0300242021410915	0.7368902859297596	6.175063522414239e-11	-5.766914488070851	-4.293133916211332	model_calculus
Lactobacillus jensenii	subgingival_plaque	-3.335218044522776	0.6533575644380174	2.3676100797193023e-6	-3.9885756089607933	-2.6818604800847585	model_calculus
Lactobacillus jensenii	supragingival_plaque	-2.4962426989737616	0.6639409511620902	5.371766458588805e-4	-3.160183650135852	-1.8323017478116714	model_calculus
Lactobacillus acidophilus	modern_calculus	-5.33028779035912	0.7295227622549119	2.0912238773082966e-12	-6.059810552614032	-4.600765028104208	model_calculus
Lactobacillus acidophilus	subgingival_plaque	-3.6354816327408033	0.6450366455936996	1.458249883933533e-7	-4.280518278334503	-2.9904449871471037	model_calculus
Lactobacillus acidophilus	supragingival_plaque	-2.7965062871917894	0.6557543395055918	7.233987023161687e-5	-3.452260626697381	-2.140751947686198	model_calculus
Dolosigranulum pigrum	modern_calculus	-7.687320448939602	0.3997511157973546	4.6752403819433194e-80	-8.087071564736956	-7.287569333142247	model_calculus
Dolosigranulum pigrum	subgingival_plaque	-2.1173723940884503	0.8374719190963662	0.03028272146380383	-2.9548443131848163	-1.2799004749920841	model_calculus
Dolosigranulum pigrum	supragingival_plaque	-0.9175643984148661	0.742562958970906	0.3057341325176923	-1.6601273573857722	-0.17500143944396018	model_calculus
Enterococcus faecalis	modern_calculus	-15.165634748828115	1.0698508639684157	8.825445986728963e-44	-16.23548561279653	-14.0957838848597	model_calculus
Enterococcus faecalis	subgingival_plaque	-13.391792270233761	1.0216183198010458	1.1117136516819529e-37	-14.413410590034808	-12.370173950432715	model_calculus
Enterococcus faecalis	supragingival_plaque	-13.037026148510892	0.7264449788540006	1.2002425919653742e-70	-13.763471127364893	-12.31058116965689	model_calculus
Enterococcus casseliflavus	modern_calculus	-9.343644483163388	0.4468834300330078	3.045127437231851e-94	-9.790527913196396	-8.89676105313038	model_calculus
Enterococcus casseliflavus	subgingival_plaque	-7.648838325545075	0.28909101257009223	3.319715896714596e-152	-7.937929338115167	-7.359747312974982	model_calculus
Enterococcus casseliflavus	supragingival_plaque	-6.8098629799960575	0.3122740673998472	9.587971263270356e-104	-7.1221370473959045	-6.4975889125962105	model_calculus
Enterococcus durans	modern_calculus	-10.953189883338332	0.8457159203799107	1.119196611644743e-36	-11.798905803718243	-10.107473962958421	model_calculus
Enterococcus durans	subgingival_plaque	-9.871723530019684	0.29393739559232135	9.608972658109125e-245	-10.165660925612006	-9.577786134427363	model_calculus
Enterococcus durans	supragingival_plaque	-9.03274818447067	0.31676595800249735	2.553201481439126e-176	-9.349514142473167	-8.715982226468173	model_calculus
Clostridium sp. DL-VIII	modern_calculus	-5.74548416652598	0.7159357343418111	9.836828961488865e-15	-6.461419900867791	-5.029548432184169	model_calculus
Clostridium sp. DL-VIII	subgingival_plaque	-3.4654116055171373	0.9005969953924556	4.648897241304617e-4	-4.366008600909593	-2.5648146101246816	model_calculus
Clostridium sp. DL-VIII	supragingival_plaque	-3.2117026633586514	0.640604611940881	2.159669799073469e-6	-3.852307275299532	-2.5710980514177706	model_calculus
Clostridium sp. AWRP	modern_calculus	-6.818751502225792	0.5983575222820432	1.1461387346289074e-28	-7.417109024507836	-6.220393979943749	model_calculus
Clostridium sp. AWRP	subgingival_plaque	-5.123945344607478	0.49183385200923396	5.158749730095169e-24	-5.615779196616711	-4.632111492598244	model_calculus
Clostridium sp. AWRP	supragingival_plaque	-4.284969999058463	0.5058082814702465	2.0054573064094382e-16	-4.790778280528709	-3.7791617175882166	model_calculus
Clostridium sp. JN-9	modern_calculus	-7.318668323199911	0.49954993485553406	1.2967027765974164e-46	-7.818218258055445	-6.819118388344377	model_calculus
Clostridium sp. JN-9	subgingival_plaque	-4.397317338190968	0.9449979764560433	2.0168427226942985e-5	-5.342315314647011	-3.4523193617349244	model_calculus
Clostridium sp. JN-9	supragingival_plaque	-4.304484715559257	0.5019139034722134	8.22417708117481e-17	-4.80639861903147	-3.802570812087043	model_calculus
Clostridium cochlearium	modern_calculus	-4.638963745937852	0.7385105448527739	1.9131441020356145e-9	-5.3774742907906266	-3.9004532010850785	model_calculus
Clostridium cochlearium	subgingival_plaque	-2.5033625227425156	0.801890137311536	0.005676198030874265	-3.3052526600540517	-1.7014723854309795	model_calculus
Clostridium cochlearium	supragingival_plaque	-2.105182242770522	0.6657387760909823	0.00395273022801777	-2.7709210188615043	-1.4394434666795397	model_calculus
Clostridium argentinense	modern_calculus	-4.02987570106596	0.6828745609069394	1.840746640379359e-8	-4.712750261972899	-3.34700114015902	model_calculus
Clostridium argentinense	subgingival_plaque	-1.1422817368077043	0.9773545184627945	0.41653325235745464	-2.119636255270499	-0.16492721834490975	model_calculus
Clostridium argentinense	supragingival_plaque	-1.4960941978986302	0.6034301608854364	0.02733328800384248	-2.0995243587840666	-0.8926640370131937	model_calculus
Clostridium kluyveri	modern_calculus	-5.999345759013089	0.6369932976811026	6.48983618962954e-20	-6.636339056694191	-5.362352461331986	model_calculus
Clostridium kluyveri	subgingival_plaque	-2.0214112971147635	1.087112968208586	0.1315507230513993	-3.1085242653233496	-0.9342983289061775	model_calculus
Clostridium kluyveri	supragingival_plaque	-2.9859852012860855	0.6384305067061724	1.085656273519205e-5	-3.6244157079922577	-2.3475546945799133	model_calculus
Clostridium tyrobutyricum	modern_calculus	-4.017949490694476	0.6828376096927552	1.9970417555984168e-8	-4.700787100387231	-3.335111881001721	model_calculus
Clostridium tyrobutyricum	subgingival_plaque	-1.6984917988556454	0.9023347432611358	0.12726719946257667	-2.6008265421167813	-0.7961570555945096	model_calculus
Clostridium tyrobutyricum	supragingival_plaque	-1.4841679875271465	0.6033883445537322	0.028696400637116155	-2.0875563320808785	-0.8807796429734143	model_calculus
Clostridium carboxidivorans	modern_calculus	-3.608479377056223	0.5822196502836327	3.110298775806321e-9	-4.190699027339856	-3.0262597267725906	model_calculus
Clostridium carboxidivorans	subgingival_plaque	-0.7636369649225705	0.9470883598900203	0.6081612208128087	-1.7107253248125907	0.18345139496744978	model_calculus
Clostridium carboxidivorans	supragingival_plaque	-1.074697873888893	0.4866107420811563	0.05075124880052785	-1.5613086159700493	-0.5880871318077368	model_calculus
Clostridium aceticum	modern_calculus	-6.609398773715044	0.631130796181112	2.0157558649492967e-24	-7.240529569896156	-5.978267977533932	model_calculus
Clostridium aceticum	subgingival_plaque	-4.914592616096728	0.5312201948334979	4.2937819623749995e-19	-5.445812810930226	-4.38337242126323	model_calculus
Clostridium aceticum	supragingival_plaque	-4.075617270547714	0.5441841370534265	4.745093854151071e-13	-4.619801407601141	-3.531433133494288	model_calculus
Geosporobacter ferrireducens	modern_calculus	-5.871971131508798	0.7776522582099712	3.6236365630652033e-13	-6.649623389718769	-5.0943188732988265	model_calculus
Geosporobacter ferrireducens	subgingival_plaque	-4.180225538562931	0.8412299764478033	4.5653011969588886e-6	-5.021455515010734	-3.338995562115128	model_calculus
Geosporobacter ferrireducens	supragingival_plaque	-3.937585771072125	0.5416172263907216	2.346123367690563e-12	-4.4792029974628464	-3.3959685446814034	model_calculus
Crassaminicella sp. SY095	modern_calculus	-5.885515589642067	0.8082115472894932	2.4787112925136988e-12	-6.693727136931559	-5.077304042352574	model_calculus
Crassaminicella sp. SY095	subgingival_plaque	-3.443059497678832	1.1317704754978448	0.007056327501415774	-4.574829973176676	-2.311289022180987	model_calculus
Crassaminicella sp. SY095	supragingival_plaque	-4.031059029524949	0.5865337765161439	3.9612573244582856e-11	-4.617592806041093	-3.4445252530088046	model_calculus
Caloranaerobacter azorensis	modern_calculus	-5.744645144143734	0.7167147546227436	1.0511752219466603e-14	-6.461359898766477	-5.02793038952099	model_calculus
Caloranaerobacter azorensis	subgingival_plaque	-3.4433352035354665	0.915700543239876	6.436848496059511e-4	-4.3590357467753424	-2.5276346602955906	model_calculus
Caloranaerobacter azorensis	supragingival_plaque	-3.210863640976404	0.6414751223752312	2.2393055063297755e-6	-3.8523387633516353	-2.569388518601173	model_calculus
Hungatella hathewayi	modern_calculus	-7.417348287784838	0.8129637720382531	9.847011048188531e-19	-8.230312059823092	-6.6043845157465855	model_calculus
Hungatella hathewayi	subgingival_plaque	-5.321467195041074	1.050060507836959	2.8174944020974583e-6	-6.3715277028780335	-4.271406687204115	model_calculus
Hungatella hathewayi	supragingival_plaque	-6.221580651325145	0.6109862642756503	3.030310340822664e-23	-6.832566915600795	-5.610594387049495	model_calculus
Filifactor alocis	modern_calculus	-0.5009357318788199	0.39037230906553266	0.3254842931384187	-0.8913080409443526	-0.11056342281328724	model_calculus
Filifactor alocis	subgingival_plaque	-0.03916061694858264	0.9113904073429026	0.9743367986960388	-0.9505510242914852	0.8722297903943199	model_calculus
Filifactor alocis	supragingival_plaque	-1.4208213400192784	1.0001294911660301	0.222640670154158	-2.4209508311853085	-0.4206918488532483	model_calculus
Blautia producta	modern_calculus	-6.543662716765955	0.6897286598366533	3.499738920412437e-20	-7.233391376602609	-5.853934056929302	model_calculus
Blautia producta	subgingival_plaque	-3.223188762545889	0.7307583465407193	5.0686636478732067e-5	-3.9539471090866085	-2.4924304160051696	model_calculus
Blautia producta	supragingival_plaque	-5.6064361583692355	0.5643814560980244	3.6642951489050283e-22	-6.17081761446726	-5.042054702271211	model_calculus
Lachnoclostridium sp. YL32	modern_calculus	-6.455606313845474	0.7714049626061357	6.18416877378896e-16	-7.227011276451609	-5.684201351239338	model_calculus
Lachnoclostridium sp. YL32	subgingival_plaque	-3.3946345070088655	1.0904148946983343	0.005818543390075593	-4.4850494017072	-2.304219612310531	model_calculus
Lachnoclostridium sp. YL32	supragingival_plaque	-5.1181178554490705	0.5375470897064122	1.734141494242991e-20	-5.655664945155483	-4.580570765742658	model_calculus
Anaerocolumna cellulosilytica	modern_calculus	-6.070696299682932	0.7094799236325874	1.2945668842886643e-16	-6.780176223315519	-5.361216376050344	model_calculus
Anaerocolumna cellulosilytica	subgingival_plaque	-3.822440458146168	1.026245392771818	7.216571811639316e-4	-4.848685850917986	-2.79619506537435	model_calculus
Anaerocolumna cellulosilytica	supragingival_plaque	-4.132731741777986	0.6123564124072577	8.951441324821733e-11	-4.745088154185244	-3.5203753293707285	model_calculus
Enterocloster bolteae	modern_calculus	-6.17926434146804	0.7015569038874916	1.5456659793669125e-17	-6.880821245355532	-5.477707437580548	model_calculus
Enterocloster bolteae	subgingival_plaque	-3.536503058012001	0.7155389182120327	5.086150454515149e-6	-4.252041976224034	-2.8209641397999685	model_calculus
Enterocloster bolteae	supragingival_plaque	-5.6511360432042945	0.7705189866043018	1.4848738788966382e-12	-6.421655029808596	-4.880617056599993	model_calculus
Pseudobutyrivibrio xylanivorans	modern_calculus	-8.655850112841952	0.570815671239528	6.928312170904455e-50	-9.22666578408148	-8.085034441602424	model_calculus
Pseudobutyrivibrio xylanivorans	subgingival_plaque	-6.02557568679676	0.8081384174575429	1.1863688654078323e-12	-6.833714104254303	-5.217437269339217	model_calculus
Pseudobutyrivibrio xylanivorans	supragingival_plaque	-6.152546260255733	0.4333329640961896	1.8236294818038578e-44	-6.585879224351922	-5.719213296159543	model_calculus
Acetivibrio clariflavus	modern_calculus	-5.646737191231358	0.6870273131112792	2.142071763600715e-15	-6.333764504342637	-4.959709878120078	model_calculus
Acetivibrio clariflavus	subgingival_plaque	-2.919595846580013	0.9594455946137503	0.007056327501415774	-3.8790414411937633	-1.9601502519662626	model_calculus
Acetivibrio clariflavus	supragingival_plaque	-3.112955688064029	0.6081256630773626	1.2644460294597963e-6	-3.7210813511413914	-2.504830024986666	model_calculus
Thermaerobacter sp. PB12/4term	modern_calculus	-0.8489960377951529	0.6570017280908593	0.3226946565206508	-1.5059977658860122	-0.19199430970429354	model_calculus
Thermaerobacter sp. PB12/4term	subgingival_plaque	-0.4941046062161426	0.4471220238151372	0.43717222797173116	-0.9412266300312798	-0.04698258240100539	model_calculus
Thermaerobacter sp. PB12/4term	supragingival_plaque	0.3271172546137735	0.5154544206310304	0.6408160935484127	-0.18833716601725692	0.8425716752448039	supragingival_plaque
Thermaerobacter sp. FW80	modern_calculus	-1.83771841181162	0.7866981319703085	0.043969873648144496	-2.6244165437819285	-1.0510202798413117	model_calculus
Thermaerobacter sp. FW80	subgingival_plaque	-1.4183331413492544	0.6550205212820164	0.07469666217572518	-2.0733536626312707	-0.763312620067238	model_calculus
Thermaerobacter sp. FW80	supragingival_plaque	-1.0779808016207761	0.501863917439302	0.05836341631618576	-1.5798447190600782	-0.5761168841814741	model_calculus
Selenomonas sp. oral taxon 920	modern_calculus	-1.4620274230952757	0.5556694341174607	0.0218065273676226	-2.0176968572127363	-0.9063579889778149	model_calculus
Selenomonas sp. oral taxon 920	subgingival_plaque	-0.6984892708755164	0.6107839828983501	0.4259196793896896	-1.3092732537738665	-0.08770528797716626	model_calculus
Selenomonas sp. oral taxon 920	supragingival_plaque	-2.8932933598820925	1.3243847439502028	0.05379137696274885	-4.217678103832295	-1.5689086159318897	model_calculus
Selenomonas ruminantium	modern_calculus	-5.110851936841913	0.6851844247497602	6.959544403909299e-13	-5.796036361591673	-4.4256675120921525	model_calculus
Selenomonas ruminantium	subgingival_plaque	-2.4307696695961845	0.7108160023820141	0.002117830162453437	-3.1415856719781985	-1.7199536672141704	model_calculus
Selenomonas ruminantium	supragingival_plaque	-4.740983465401859	0.6498595438732503	1.9630310114917926e-12	-5.39084300927511	-4.091123921528609	model_calculus
Finegoldia magna	modern_calculus	-7.68516060014067	0.7695937740045079	2.906926718012119e-22	-8.454754374145178	-6.915566826136162	model_calculus
Finegoldia magna	subgingival_plaque	-4.219132778351677	1.0042456016607877	1.1701357787389422e-4	-5.223378380012465	-3.2148871766908895	model_calculus
Finegoldia magna	supragingival_plaque	-5.797944687777772	0.9300219267727258	2.427753408715965e-9	-6.727966614550498	-4.867922761005046	model_calculus
Anaerococcus prevotii	modern_calculus	-9.022061889169436	0.4333902833974192	1.0220360010100814e-93	-9.455452172566854	-8.588671605772017	model_calculus
Anaerococcus prevotii	subgingival_plaque	-7.327255731551123	0.26776099651373875	9.747427842902117e-163	-7.595016728064862	-7.059494735037384	model_calculus
Anaerococcus prevotii	supragingival_plaque	-6.488280386002108	0.29263873782476835	3.9825350678977403e-107	-6.780919123826877	-6.1956416481773395	model_calculus
Parvimonas micra	modern_calculus	-3.5846940529146294	0.47770135074782083	5.061940447806849e-13	-4.0623954036624506	-3.1069927021668087	model_calculus
Parvimonas micra	subgingival_plaque	-1.0967730060430427	0.990451895187083	0.43717222797173116	-2.0872249012301256	-0.10632111085595974	model_calculus
Parvimonas micra	supragingival_plaque	-3.1505483632000857	0.8435263283838444	5.901486403491886e-4	-3.99407469158393	-2.3070220348162414	model_calculus
Gottschalkia acidurici	modern_calculus	-5.232469041016361	0.8546847414892284	4.9373244254206216e-9	-6.087153782505589	-4.377784299527133	model_calculus
Gottschalkia acidurici	subgingival_plaque	-3.490510464186299	0.9418697702988628	7.729966060638413e-4	-4.432380234485162	-2.548640693887436	model_calculus
Gottschalkia acidurici	supragingival_plaque	-3.2736268364398566	0.6635384826678646	3.1686067775724257e-6	-3.9371653191077214	-2.610088353771992	model_calculus
Tissierellia sp. JN-28	modern_calculus	-4.754074346712044	0.8645254428202296	1.763684287139367e-7	-5.618599789532274	-3.8895489038918143	model_calculus
Tissierellia sp. JN-28	subgingival_plaque	-4.203863387265439	0.6746845986255553	4.499731298549657e-9	-4.878547985890995	-3.529178788639884	model_calculus
Tissierellia sp. JN-28	supragingival_plaque	-3.3648880417164255	0.6849385280769142	3.4856758716544305e-6	-4.04982656979334	-2.679949513639511	model_calculus
Brevibacterium sp. WO024	modern_calculus	-1.4602248721615252	0.5982519393477318	0.034310538845521224	-2.058476811509257	-0.8619729328137934	model_calculus
Brevibacterium sp. WO024	subgingival_plaque	-0.3493290579823478	0.5702274190952525	0.7040852654365755	-0.9195564770776004	0.22089836111290473	model_calculus
Brevibacterium sp. WO024	supragingival_plaque	0.8401894830156137	0.529089102567549	0.1763445934016434	0.31110038044806465	1.3692785855831628	supragingival_plaque
Brevibacterium linens	modern_calculus	-1.290464223982537	0.8145296055233024	0.2104417779158384	-2.1049938295058395	-0.47593461845923457	model_calculus
Brevibacterium linens	subgingival_plaque	0.32507016910583475	0.8740143281395266	0.8296966929750819	-0.5489441590336919	1.1990844972453614	subgingival_plaque
Brevibacterium linens	supragingival_plaque	1.2628522992756444	0.8609422235833053	0.21068739639968903	0.40191007569233905	2.1237945228589497	supragingival_plaque
Brevibacterium luteolum	modern_calculus	0.4718764711986885	0.6328019359193028	0.6182183488231675	-0.1609254647206143	1.1046784071179911	modern_calculus
Brevibacterium luteolum	subgingival_plaque	2.146215465333797	0.7296141691041236	0.009316187936809968	1.4166012962296735	2.8758296344379204	subgingival_plaque
Brevibacterium luteolum	supragingival_plaque	2.9376885553424104	0.7077182104442671	0.00011412971035129941	2.229970344898143	3.6454067657866775	supragingival_plaque
Janibacter limosus	modern_calculus	0.3848610303038762	0.6068607722046325	0.657693576479542	-0.22199974190075633	0.9917218025085087	modern_calculus
Janibacter limosus	subgingival_plaque	0.8359629949150585	0.689070271860043	0.4000462292607295	0.14689272305501555	1.5250332667751016	subgingival_plaque
Janibacter limosus	supragingival_plaque	1.4124372874873363	0.5852467074236516	0.03135627318053924	0.8271905800636847	1.997683994910988	supragingival_plaque
Janibacter melonis	modern_calculus	0.6666196695999069	0.6939529638708014	0.5003311820984884	-0.02733329427089448	1.3605726334707082	modern_calculus
Janibacter melonis	subgingival_plaque	2.045443388417921	0.6879136776618411	0.008546090150474982	1.35752971075608	2.733357066079762	subgingival_plaque
Janibacter melonis	supragingival_plaque	2.339168400905691	0.6406157158988464	7.904782313034412e-4	1.6985526850068444	2.979784116804537	supragingival_plaque
Phycicoccus sp. HDW14	modern_calculus	0.7110839157775852	0.7090862437404728	0.4756749481887737	0.00199767203711243	1.420170159518058	modern_calculus
Phycicoccus sp. HDW14	subgingival_plaque	1.981313145456332	0.6691686177771228	0.008864085289566727	1.3121445276792092	2.6504817632334547	subgingival_plaque
Phycicoccus sp. HDW14	supragingival_plaque	1.9046345061385785	0.6684603892176247	0.009786877854806747	1.236174116920954	2.573094895356203	supragingival_plaque
Pedococcus dokdonensis	modern_calculus	0.46343047435662754	0.6346469779819202	0.6182183488231675	-0.17121650362529262	1.0980774523385477	modern_calculus
Pedococcus dokdonensis	subgingival_plaque	1.3215021275621441	0.6665777303485996	0.10690090562449518	0.6549243972135446	1.9880798579107437	subgingival_plaque
Pedococcus dokdonensis	supragingival_plaque	1.8709641605104101	0.6077691157784083	0.005082888937089194	1.2631950447320017	2.4787332762888186	supragingival_plaque
Arsenicicoccus sp. oral taxon 190	modern_calculus	1.3916636363403505	0.7683126708578839	0.13875082090934	0.6233509654824666	2.1599763071982343	modern_calculus
Arsenicicoccus sp. oral taxon 190	subgingival_plaque	2.352022050565904	0.7711146097401128	0.006995546148013051	1.5809074408257913	3.123136660306017	subgingival_plaque
Arsenicicoccus sp. oral taxon 190	supragingival_plaque	2.5566861564732406	0.7082005911807809	8.658956383225636e-4	1.8484855652924597	3.2648867476540215	supragingival_plaque
Microbacterium sp. NY27	modern_calculus	-0.1800809025816381	0.6613255061003247	0.839068378644049	-0.8414064086819628	0.4812446035186866	model_calculus
Microbacterium sp. NY27	subgingival_plaque	0.6557800412460421	0.6843366441637417	0.5098928826545962	-0.02855660291769968	1.3401166854097837	subgingival_plaque
Microbacterium sp. NY27	supragingival_plaque	1.400745474064791	0.6467280806279635	0.05623082649072977	0.7540173934368276	2.0474735546927545	supragingival_plaque
Microbacterium sp. A18JL241	modern_calculus	-0.8743008518993414	0.6437688863063191	0.29462651069610707	-1.5180697382056605	-0.23053196559302225	model_calculus
Microbacterium sp. A18JL241	subgingival_plaque	-0.4846063678439021	0.45502935302574843	0.46115740852470405	-0.9396357208696505	-0.02957701481815367	model_calculus
Microbacterium sp. A18JL241	supragingival_plaque	1.3002985459236942	0.5274685330807691	0.028350118423154897	0.7728300128429251	1.8277670790044633	supragingival_plaque
Microbacterium sp. 4R-513	modern_calculus	0.4422305103667865	0.6292973333834243	0.6315571494407561	-0.1870668230166378	1.0715278437502107	modern_calculus
Microbacterium sp. 4R-513	subgingival_plaque	-0.5117394309986307	0.4325415895301895	0.412680044863876	-0.9442810205288202	-0.07919784146844122	model_calculus
Microbacterium sp. 4R-513	supragingival_plaque	-0.10982753063292813	0.2388435363853631	0.6744433098611742	-0.3486710670182912	0.12901600575243496	model_calculus
Microbacterium sp. XT11	modern_calculus	-0.8771113261276433	0.6401410494014723	0.2918320177648094	-1.5172523755291156	-0.236970276726171	model_calculus
Microbacterium sp. XT11	subgingival_plaque	0.22543601733938068	0.6038288155660396	0.8296966929750819	-0.37839279822665894	0.8292648329054203	subgingival_plaque
Microbacterium sp. XT11	supragingival_plaque	1.3064795785241616	0.5364917869828699	0.030621722105134527	0.7699877915412917	1.8429713655070317	supragingival_plaque
Microbacterium sp. YJN-G	modern_calculus	-0.3047579774159024	0.6174230167623085	0.7384132180781655	-0.9221809941782109	0.3126650393464061	model_calculus
Microbacterium sp. YJN-G	subgingival_plaque	-0.3356435288771369	0.4888919060688038	0.669771453934077	-0.8245354349459406	0.1532483771916669	model_calculus
Microbacterium sp. YJN-G	supragingival_plaque	0.36466568220339657	0.37951792974937454	0.45440327376472006	-0.01485224754597797	0.7441836119527712	supragingival_plaque
Microbacterium sp. RG1	modern_calculus	-0.1816838358911066	0.6595790857372444	0.8385406896140114	-0.841262921628351	0.47789524984613785	model_calculus
Microbacterium sp. RG1	subgingival_plaque	-0.45251638698792557	0.48199635694994897	0.5190455694133018	-0.9345127439378745	0.0294799699620234	model_calculus
Microbacterium sp. RG1	supragingival_plaque	0.349684454380531	0.3852497964630812	0.4781962024589284	-0.035565342082550244	0.7349342508436122	supragingival_plaque
Microbacterium sp. LKL04	modern_calculus	-0.8900259800090062	0.6322257647322717	0.27717189237237777	-1.5222517447412778	-0.2578002152767346	model_calculus
Microbacterium sp. LKL04	subgingival_plaque	-0.3535311343322217	0.47326846427115593	0.6455482068396285	-0.8267995986033776	0.11973732993893421	model_calculus
Microbacterium sp. LKL04	supragingival_plaque	0.3044859420062247	0.4964349816116011	0.6509372119762782	-0.1919490396053764	0.8009209236178259	supragingival_plaque
Microbacterium sp. No. 7	modern_calculus	-0.23336137884540387	0.640976612937881	0.8073609415372532	-0.8743379917832849	0.40761523409247713	model_calculus
Microbacterium sp. No. 7	subgingival_plaque	-0.9488028761819407	0.20761684722445625	2.5283304717813978e-5	-1.1564197234063969	-0.7411860289574844	model_calculus
Microbacterium sp. No. 7	supragingival_plaque	0.7975328542073432	0.4222463627635012	0.09902737956949971	0.375286491443842	1.2197792169708443	supragingival_plaque
Microbacterium sp. ABRD_28	modern_calculus	-1.451926098299115	0.6014871934938034	0.036575782847374894	-2.053413291792918	-0.8504389048053115	model_calculus
Microbacterium sp. ABRD_28	subgingival_plaque	0.7589150993715456	0.6559207841712338	0.4197292339294226	0.10299431520031177	1.4148358835427794	subgingival_plaque
Microbacterium sp. ABRD_28	supragingival_plaque	2.243822966225728	0.611115876056795	7.369893286923898e-4	1.6327070901689331	2.854938842282523	supragingival_plaque
Microbacterium sp. Y-01	modern_calculus	-1.4553831387567626	0.5971855083604943	0.034549189428967175	-2.052568647117257	-0.8581976303962683	model_calculus
Microbacterium sp. Y-01	subgingival_plaque	-0.9488028761819406	0.20761684722445606	2.5283304717813978e-5	-1.1564197234063966	-0.7411860289574845	model_calculus
Microbacterium sp. Y-01	supragingival_plaque	1.2776824043046648	0.57365361336	0.04876974310175135	0.7040287909446649	1.8513360176646647	supragingival_plaque
Microbacterium sp. TPU 3598	modern_calculus	-1.5131715422043666	0.5697077089339149	0.02048976974531493	-2.0828792511382814	-0.9434638332704517	model_calculus
Microbacterium sp. TPU 3598	subgingival_plaque	-0.5008630088749264	0.44151825837466474	0.4291787395609324	-0.9423812672495911	-0.05934475050026167	model_calculus
Microbacterium sp. TPU 3598	supragingival_plaque	0.7873554037201569	0.550988143728434	0.2201930606553694	0.23636725999172292	1.338343547448591	supragingival_plaque
Microbacterium sp. BH-3-3-3	modern_calculus	-0.19905065184452475	0.658869075732344	0.8231860697304129	-0.8579197275768687	0.45981842388781924	model_calculus
Microbacterium sp. BH-3-3-3	subgingival_plaque	-0.9488028761819404	0.2076168472244561	2.5283304717813978e-5	-1.1564197234063964	-0.7411860289574843	model_calculus
Microbacterium sp. BH-3-3-3	supragingival_plaque	1.3059217281429802	0.5368532501410862	0.030755973942913746	0.769068478001894	1.8427749782840666	supragingival_plaque
Microbacterium sp. WY121	modern_calculus	-0.22983925321742849	0.6772825608809372	0.8148497384595398	-0.9071218140983657	0.4474433076635087	model_calculus
Microbacterium sp. WY121	subgingival_plaque	0.617815747377802	0.5961324015070556	0.47376512503247425	0.021683345870746384	1.2139481488848576	subgingival_plaque
Microbacterium sp. WY121	supragingival_plaque	1.2734231985306577	0.512270446626601	0.026919532043830675	0.7611527519040566	1.7856936451572587	supragingival_plaque
Microbacterium oxydans	modern_calculus	-0.842386637274555	0.6542757073509324	0.3241781369771339	-1.4966623446254874	-0.18811092992362255	model_calculus
Microbacterium oxydans	subgingival_plaque	2.010537711059729	0.6902973282697852	0.010099645211508822	1.3202403827899438	2.7008350393295144	subgingival_plaque
Microbacterium oxydans	supragingival_plaque	2.4140899133581706	0.6644260210839702	8.188619213929924e-4	1.7496638922742003	3.078515934442141	supragingival_plaque
Microbacterium oleivorans	modern_calculus	-2.355360733916713	0.8400098935818184	0.013820371056367022	-3.1953706274985314	-1.5153508403348943	model_calculus
Microbacterium oleivorans	subgingival_plaque	-2.7594435297132343	0.7951817856194916	0.001774482738359017	-3.554625315332726	-1.9642617440937427	model_calculus
Microbacterium oleivorans	supragingival_plaque	-1.595870974757261	0.7527092606507702	0.062211372153616655	-2.348580235408031	-0.8431617141064909	model_calculus
Microbacterium lemovicicum	modern_calculus	0.42884013617834515	0.6216681744098814	0.6341295874046365	-0.19282803823153627	1.0505083105882265	modern_calculus
Microbacterium lemovicicum	subgingival_plaque	0.13919770550344002	0.582907905595721	0.8856055136890382	-0.443710200092281	0.722105611099161	subgingival_plaque
Microbacterium lemovicicum	supragingival_plaque	1.3008500895418127	0.535997532146336	0.03086004806576477	0.7648525573954766	1.8368476216881486	supragingival_plaque
Microbacterium caowuchunii	modern_calculus	-1.4259549495078454	0.6149635992090909	0.04528415377333101	-2.0409185487169363	-0.8109913502987545	model_calculus
Microbacterium caowuchunii	subgingival_plaque	0.07988601368861648	0.5498573919397431	0.91549682041195235	-0.46997137825112667	0.6297434056283596	subgingival_plaque
Microbacterium caowuchunii	supragingival_plaque	1.780601237094886	0.6251609251818501	0.009787246411140553	1.1554403119130359	2.4057621622767362	supragingival_plaque
Microbacterium testaceum	modern_calculus	-0.5341207928133751	0.6988345548612093	0.6137047724031728	-1.2329553476745843	0.16471376204783417	model_calculus
Microbacterium testaceum	subgingival_plaque	0.5361649935337386	0.7452916156884699	0.6561514642089632	-0.20912662215473132	1.2814566092222086	subgingival_plaque
Microbacterium testaceum	supragingival_plaque	1.5568985688300807	0.6622726073148149	0.036758159849770405	0.8946259615152659	2.2191711761448953	supragingival_plaque
Microbacterium aurum	modern_calculus	-0.20684519157177572	0.6537711677095335	0.8231860697304129	-0.8606163592813092	0.44692597613775775	model_calculus
Microbacterium aurum	subgingival_plaque	-0.48159417389651954	0.45754451127125345	0.46620386261981944	-0.939138685167773	-0.02404966262526609	model_calculus
Microbacterium aurum	supragingival_plaque	0.35461155928120924	0.4811203511743906	0.5767214977406327	-0.12650879189318137	0.8357319104555998	supragingival_plaque
