species	PC1	PC2	PC3
Sinorhizobium sp. RAC02	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sinorhizobium sp. BG8	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Aminobacter sp. MSH1	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Youhaiella tibetensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Starkeya sp. ORNL1	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Brucella anthropi	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas sp. DH-S5	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas alpina	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas wittichii	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas panacis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingopyxis fribergensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingopyxis macrogoltabida	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Novosphingobium sp. P6W	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Zymomonas mobilis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paracoccus sanguinis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paracoccus zhejiangensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Yangia sp. CCB-MM3	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Pontivivens sp. MT2928	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Azospirillum thermophilum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Magnetospirillum magneticum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Rhodospirillum centenum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Skermanella sp. TT6	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Indioceanicola profundi	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Granulibacter bethesdensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Brevundimonas sp. LM2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Brevundimonas subvibrioides	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Brevundimonas diminuta	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Marinicauda algicola	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Desulfuromonas sp. DDH964	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Desulfosarcina widdelii	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Desulfobacterium autotrophicum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Desulfopila sp. IMCC35004	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Metabacillus sp. cB07	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paenibacillus sp. URB8-2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Clostridium sp. 'deep sea'	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Candidatus Arthromitus sp. SFB-rat-Yit	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Cellulosilyticum sp. WCF-2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Desulfosporosinus acidiphilus	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Dehalobacter restrictus	0.019398703833708987	-0.012521019267540782	0.012707134325911812
endosymbiont 'TC1' of Trimyema compressum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Janibacter sp. YB324	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Agromyces sp. KACC 19306	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Kocuria indica	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Nocardioides sp. ZJ1313	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycolicibacterium chubuense	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycolicibacterium psychrotolerans	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycolicibacterium fortuitum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycolicibacterium doricum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycolicibacterium austroafricanum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Rhodococcus sp. P-2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Gordonia rubripertincta	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycoplasma pneumoniae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Deinococcus irradiatisoli	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Flavobacterium sp. SLB02	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Flavobacterium sp. CLA17	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Flavobacterium crocinum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Fibrella sp. ES10-3-2-2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Pedobacter suwonensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Singulisphaera acidiphila	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Gemmata obscuriglobus	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Anaerohalosphaera lusitana	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Akkermansia glycaniphila	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Opitutus terrae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Opitutus sp. GAS368	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Nitrospira moscoviensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Rhodococcus sp. PBTS 2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Bifidobacterium eulemuris	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paenibacillus ihbetae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Thermaerobacter marianensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Pseudomonas denitrificans (nom. rej.)	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Pseudomonas sediminis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Kluyvera ascorbata	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Halomonas sp. JS92-SW72	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sulfurifustis variabilis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Thiothrix sp.	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Janthinobacterium lividum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Bradyrhizobium sp. CCBAU 53421	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Bradyrhizobium sp. 1(2017)	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Bosea sp. F3-2	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Agrobacterium rubi	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Methylobacterium sp. 17Sr1-43	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Microvirga sp. 17 mud 1-3	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas sp. AAP5	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas insulae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingopyxis sp. QXT-31	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingobium sp. YG1	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paracoccus liaowanqingii	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sulfitobacter pseudonitzschiae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Celeribacter indicus	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mameliella alba	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Geobacter lovleyi	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Hymenobacter sp. DG25A	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Chlorobium limicola	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Pseudomonas vancouverensis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas sp. MK52	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingomonas sp. FARSPH	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Sphingobium sp. EP60837	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Niveispirillum cyanobacteriorum	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paenibacillus stellifer	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Hymenobacter sp. DG25B	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paenibacillus physcomitrellae	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Shewanella sp. Scap07	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Bradyrhizobium elkanii	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Paenibacillus sp. TB2019	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Acinetobacter lwoffii	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Faecalibacterium virus Taranis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Faecalibacterium virus Toutatis	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Mycoplasma genitalium	0.019398703833708987	-0.012521019267540782	0.012707134325911812
Isoptericola variabilis	-0.019305790839981494	0.0069535230742232826	-0.05422146212561599
Acidovorax sp. HDW3	-0.019289794106925735	-0.003629478655460313	-0.05020756140717333
Pelosinus sp. UFO1	0.01915137304894877	-0.007611039247114507	0.02626115376141151
Acidovorax carolinensis	-0.0191385539156399	-0.0076792212013363035	-0.0436507497540507
Akkermansia muciniphila	0.019122686802640808	0.051903448506748495	0.03162772831501301
Paracoccus pantotrophus	0.019067239493375618	-0.008345035885143036	0.007757664192145911
Pseudomonas sp. DG56-2	0.01902216952247804	-0.012186657490192257	0.014386658788698554
Pseudomonas lurida	0.019017058635964514	-0.012182119032347866	0.0144094558052518
Pseudomonas simiae	0.019012156416240534	-0.012177765870229635	0.014431322067376672
Pseudomonas antarctica	0.018998547034265595	-0.01216568076401215	0.014492026468724823
Pseudomonas poae	0.01899026183851776	-0.012158323525393257	0.014528982434017805
Bosea sp. AS-1	0.018986811084779266	-0.002631119772182605	0.005671444817264776
Pseudomonas cichorii	0.01898632418387649	-0.012154826895298277	0.014546546271093915
Pseudomonas koreensis	0.018961874452159667	-0.012133115578404465	0.014655603855760563
Pseudomonas trivialis	0.018961874452159667	-0.012133115578404463	0.014655603855760565
Pseudomonas sp. LG1E9	0.01895709483530859	-0.012161072483411455	0.015662831018192654
Pseudomonas frederiksbergensis	0.018944269177081034	-0.012117482126444246	0.014734131865789696
Pseudomonas extremaustralis	0.018921920581020983	-0.012097636614157583	0.014833817372985834
Caldithrix abyssi	0.0189074792757976	-0.012519085901335601	0.015682145783712728
Sphingobacterium mizutaii	0.018896840543361736	-0.010618761221122087	0.017320362850364764
Haloactinobacterium sp. HY164	-0.018866277475537832	0.030530766882810607	-0.046780614071610355
Prevotella copri	-0.01886401533533169	0.07090040652655666	0.05707261164567994
Rhodococcus erythropolis	0.018824811789895014	-0.014970163846948239	0.009303029062514229
Zhihengliuella sp. ISTPL4	0.018815579315875502	-0.015009564399618605	0.009248265603527907
Mycolicibacterium frederiksbergense	0.018815579315875502	-0.015009564399618605	0.009248265603527907
Bradyrhizobium sp. 6(2017)	0.018802775514453172	-0.01506420596711778	0.009172318414011945
Mycobacterium paragordonae	0.018800750375001264	-0.015072848462452314	0.00916030607137422
Mycobacterium leprae	0.01879678547158079	-0.015089769104278238	0.009136787800389321
Mycolicibacterium boenickei	0.018785519879607422	-0.015137846201378294	0.009069964673382768
Kocuria sp. KD4	0.018780208126065425	-0.015160514667572856	0.009038457409281301
Mycolicibacterium phocaicum	0.018776775156760402	-0.015175165224685993	0.009018094365384312
Kiritimatiella glycovorans	0.018766609828163833	-0.002503911197613696	0.005614394466336726
Gordonia sp. KTR9	0.018753393669583434	-0.015274948177238158	0.00887940444203877
Pseudomonas taetrolens	0.01873047333650142	-0.011927631812372665	0.015687764333231113
Sphingobacterium sp. CZ-2	0.01873045066914219	-0.013358364180999073	0.01602953849400085
Corynebacterium efficiens	-0.018672024262333137	-0.028736855356802343	-0.023780192188420674
Mycobacterium tuberculosis	0.018611747374153585	-0.010240186530458642	0.016500478835513956
Enterocloster bolteae	0.01857124928109597	0.09619165327998491	0.024981896884702082
Pseudomonas lundensis	0.01852901876806056	-0.011748740525311309	0.01658634878023796
Alistipes onderdonkii	-0.018517765856360596	0.019210803404948417	0.02132829569769954
Mucilaginibacter paludis	0.01851437436839982	-0.010626405226282736	0.014913425518201292
Ndongobacter massiliensis	0.018513140299117187	0.08093208183360572	0.010070476427619537
Mycobacteroides immunogenum	0.018414255576228097	-0.012205483023414662	0.00781861072321028
Mycobacterium sp. MS1601	0.018332557956017653	-0.011388747310555208	0.011823339576002576
Botrimarina mediterranea	0.018332557956017653	-0.011388747310555208	0.011823339576002576
Pelobacter propionicus	0.018312327586961708	-0.011367262183575111	0.01180656936253134
Parabacteroides sp. CT06	0.018293324076320238	-0.011347080009039842	0.011790816168445784
Planctomyces sp. SH-PL14	0.018284237587218345	-0.011337429944247772	0.011783283811447186
Hyphomonas sp. CACIAM 19H1	0.018275407089902627	-0.011328051748743722	0.011775963661991073
Brevibacillus sp. SCSIO 07484	0.018275407089902627	-0.011328051748743722	0.011775963661991073
Stigmatella aurantiaca	0.0182668185547176	-0.011318930522704142	0.011768844090021826
Mycolicibacterium mucogenicum	0.01825031674869353	-0.011301405217216747	0.011755164714775659
Gemmatimonas sp. TET16	0.01825031674869353	-0.011301405217216747	0.011755164714775659
Geobacter bremensis	0.018242380579872472	-0.011292976819574339	0.01174858592993466
Pedobacter roseus	0.018220321088181127	-0.011947706045842006	0.01360384167510527
Rhizobium etli	0.01819857053240954	-0.01124644952043597	0.011712269051774558
Hymenobacter swuensis	0.018166226203115962	-0.011212099083227582	0.011685456821837609
Treponema pallidum	0.01814522410993197	-0.011911169453038646	0.013660987804029684
Prevotella jejuni	-0.018140592105448553	0.08401988008697711	0.09400304128668731
Pseudomonas moraviensis	0.018125377126322076	-0.011576061595190328	0.014918709537902475
Methylobacterium brachiatum	0.01810553626556512	-0.01690210149487633	0.020469557127955697
Beutenbergia cavernae	-0.018080965501600293	0.02061185941319536	-0.050241074594543536
Ensifer adhaerens	0.017913265799302372	-0.013486837904419013	0.006042240047775582
Xanthomonas arboricola	0.01791043698136492	-0.01348867717675555	0.006029547648598715
Janthinobacterium svalbardensis	0.01790485433853379	-0.01349230696161662	0.00600449933059401
Mycobacterium intracellulare	0.01790209963905181	-0.013494098042790705	0.0059921394876452155
Herbaspirillum sp. meg3	0.017899368790081076	-0.013495873616573888	0.005979886657666493
Pseudomonas rhizosphaerae	0.01789666138216314	-0.013497633949192421	0.00596773900349118
Mycobacterium kubicae	0.017886058330450094	-0.013504527959386748	0.005920165010462735
Azoarcus sp. CIB	0.01787328690619965	-0.01351283182617543	0.005862861918419299
Chromobacterium violaceum	0.01787328690619965	-0.01351283182617543	0.005862861918419299
Pseudomonas fulva	0.01784919802203538	-0.013528494205035104	0.005754779411768488
Histophilus somni	-0.017827392107829406	0.016938893282498944	0.04609246938630315
Paludibacter propionicigenes	-0.017809054223757514	0.03306851571700272	0.033826988558538267
Gemella haemolysans	-0.017796221225232292	-0.07106155011958744	0.057162716962945066
Mycolicibacterium anyangense	0.017784431848213902	-0.013570604596897446	0.005464185195570131
Tessaracoccus aquimaris	-0.01774994242872796	0.016878915493464326	-0.03970916196734192
Glaciecola amylolytica	0.017735044376812236	-0.010619947040724744	0.01812932719588333
Bacteroides thetaiotaomicron	-0.0177200121236613	0.04372021249058031	0.036445255190873264
Paraoerskovia marina	-0.017710507071930115	0.0070912189558827885	-0.04538732706755567
Mycolicibacterium fluoranthenivorans	0.01770917714063013	-0.013619534540398095	0.00512653080786743
Geobacter sp. Jerry-YX	0.01766727879489151	-3.800984144928537e-4	0.0031700328020321704
Serratia fonticola	0.017659547241851543	-0.011431411955159643	0.016274052808326063
Chryseobacterium aureum	-0.01759137250496772	-0.03714341626853117	0.04342122206307963
Caulobacter flavus	0.017472417360851863	-0.007008240661832605	0.004983021411155267
Aequorivita sp. H23M31	0.01745616116452807	-0.014674691642683596	0.019125548700209497
Muribaculum intestinale	-0.017446797672254523	0.03515002907449803	0.0268047827396023
Azospirillum thiophilum	0.017437753676159788	-0.006909037754031432	0.0048440253592305586
Eubacterium maltosivorans	0.01743643583333	-0.006905266261130397	0.004838741011879
Pedobacter steynii	0.017432570278232307	-0.011299721966972806	0.014995147507071033
Brevibacterium luteolum	-0.01742823026715542	0.0035796265947663913	-0.04129661617088307
Caulobacter sp. FWC26	0.01742698027778929	-0.011866713174024702	0.013186466888944322
Pontibacter korlensis	0.017410989698408253	-0.011639690954728827	0.020414869221760615
Mycolicibacterium moriokaense	0.01737456864165006	-0.014145826571934243	0.010317100522697943
Nitrobacter hamburgensis	0.017370030531366515	-0.01414946938925483	0.01031174206787589
Sphingomonas sp. C8-2	0.017361091603629135	-0.014156644816636423	0.010301187269194136
Prevotella fusca	-0.0173556504334622	0.09588241935910331	0.08217941929266485
Gordonia sp. HY186	0.01729444935470686	-0.01610732703362589	0.0023797984197112096
Caulobacter segnis	0.017269633514890383	-0.0058353260653693645	0.0032768290405591383
Rhizobium pseudoryzae	0.017268694430454173	-0.005832377158338944	0.003272669547636856
Azospirillum sp. TSH100	0.01726218887283719	-0.005811948447294613	0.0032438544381323186
Candidatus Desulforudis audaxviator	0.017252198705689323	-0.005780577387354163	0.003199604924519062
Shinella sp. HZN7	0.01724774820737289	-0.005766601960578727	0.003179892302805782
Cohnella sp. LGH	0.017231323257105954	-0.0057150244352264295	0.0031071411616410594
Flaviflexus sp. dk850	-0.017205753545911792	0.012759575661696682	-0.04717800326044963
Alicycliphilus denitrificans	-0.017103800914786884	-0.005057969815107881	-0.05101680883745526
Isoptericola dokdonensis	-0.01706947672113525	0.009092052085750065	-0.053599252753082256
Syntrophotalea acetylenica	0.017040624168494674	-0.0051161923585591965	0.0022624764235403662
Desulfurivibrio alkaliphilus	0.017018934327938055	-0.0037398566063715625	0.003908082388036216
Selenomonas ruminantium	0.016973984019247972	0.08535592375237282	0.00408978983071255
Flammeovirga sp. MY04	0.016926535401072588	-0.009600903866267533	0.02503753962584366
Starkeya novella	0.016918686838031168	-0.009486799773522493	0.0034976724623414822
Mycolicibacterium mageritense	0.016917034791071213	-0.009484778548224571	0.003491537640079746
Marisediminicola antarctica	0.016915388874169726	-0.009482764822852232	0.0034854255815893113
Aminipila sp. JN-18	0.016903787839227025	0.06602763943269577	0.004597686543716626
Aeromicrobium sp. zg-629	0.01688676125799837	-0.00944773987294029	0.003379117866829908
Paraburkholderia phenoliruptrix	0.016877615076317073	-0.009436549819484361	0.003345153820801982
Flavobacterium columnare	-0.01687397112535506	-0.020738410105244028	0.03862121769288243
Methylobacterium nodulans	0.016871620740553966	-0.009429215946185194	0.003322894051331089
Skermanella pratensis	0.01687013472879228	-0.009427397859509369	0.003317375795338508
Microbacterium sp. 10M-3C3	0.016858422521092205	-0.009413068357339219	0.0032738828957575425
Mycobacterium sp. YC-RL4	0.016835886927381593	-0.009385496797198627	0.0031901977068203168
Pirellulimonas nuda	0.016821032220968896	-0.009367322550871337	0.0031350352412240537
Cryobacterium arcticum	0.016796490568589523	-0.009337296643712354	0.003043900619142528
Bacteroides uniformis	-0.01679010889742603	0.05501724296607181	0.04304945280840655
Comamonas serinivorans	-0.016786185166777587	-0.0032928251876396973	-0.044204423368031015
Rathayibacter festucae	0.016784099424987466	-0.00932213648572309	0.0029978865133327565
Mycobacterium sp. DL592	0.016695647093393766	-0.016809129639005275	0.006610937976719731
Aromatoleum aromaticum	0.016691766921761733	-0.009209170694880812	0.0026550127875851724
Mycobacterium dioxanotrophicus	0.016665732055917745	-0.01718674815012048	0.006090773238232666
Desulfovibrio fairfieldensis	0.01665400986565988	0.06204927606456323	-0.03010761223852178
Curtobacterium sp. BH-2-1-1	0.01654784212623685	-0.002890548864174866	0.002567555145343866
Usitatibacter rugosus	0.0164900454413222	-0.009872490445853078	0.0067936024828768385
Phocaeicola salanitronis	-0.01647960489482386	0.06701483564625185	0.030434637167630892
Bosea sp. Tri-49	0.016429035279821622	-0.013225182446079696	0.012852552415293674
Mycolicibacterium parafortuitum	0.016350523414140825	-0.011929741875419883	1.2017699252011992e-4
Bacteroides sp. A1C1	0.016322333867924234	-0.01485173972236641	0.02393541913187948
Bacteroides sp. HF-162	0.0163093088783674	-0.014484881667719635	0.02372907622126379
Abiotrophia defectiva	-0.0162385499523093	-0.038088235969381365	6.874409860507061e-4
Actinoalloteichus hymeniacidonis	0.01619205513630274	-0.00109771477767645	-0.0038535150725519727
Scardovia inopinata	0.016164865402702004	-0.0018311299129090053	0.011695950626126213
Mycolicibacterium smegmatis	0.016137599412543502	-0.004667063548198638	0.0023972918040269164
Prevotella scopos	-0.016098577552524054	0.09237970458401046	0.09298962479670397
Flavobacterium anhuiense	0.016045821189079205	-0.011104880740827463	0.017534840299311436
Prevotella ruminicola	-0.01603952323075887	0.0675074448598345	0.05459934749502463
Hoyosella subflava	0.016027336177098863	-0.008933181452987406	-0.007440042711423121
Bernardetia litoralis	0.0160116277317328	-0.00988787635814683	0.024146546853577405
Bacteroides eggerthii	-0.01595076686754028	0.05240423657928035	0.034655669478845165
Rhodococcus koreensis	0.01585076793401459	-0.012989920415299202	0.007648717903962233
Mycolicibacterium arabiense	0.015806588945891605	-0.008301573099629202	0.0025015910114847446
Rhodococcus sp. B7740	0.01577543617844674	-0.012975869290792098	0.010190296056523903
Streptococcus mutans	0.015766529703328223	-0.009983631468826859	0.0107961949136143
Leptotrichia sp. oral taxon 847	-0.01571782880384777	-0.04909035620150014	0.025302638955347765
Pontibacter akesuensis	0.015675317838677864	-0.014494856064626312	0.022601243351130302
Gemella sp. oral taxon 928	-0.015612368493068475	0.06786013144756234	0.03880468346843383
Lysobacter solisilvae	0.015597090943450588	-0.01184509087715594	0.005568117913962486
Rhodococcus hoagii	0.015561722333992374	-0.0080145289391948	0.0018163759844706663
Streptococcus australis	0.0155444528014413	-0.06451884997008368	0.0022069371205927753
Fibrella aestuarina	0.015518029563878743	-0.013852809736016285	0.02113927756363871
Corynebacterium urealyticum	-0.015501596472894431	-0.01873688719078875	-0.03505946074309618
Thermaerobacter sp. FW80	0.015464259592474513	0.019070007131075015	-0.011339367275820657
Bradyrhizobium sp. ORS 285	0.015423865350909267	-0.010506589086929486	-0.00322908190775771
Campylobacter fetus	0.015384909182543689	-0.007887527141548632	0.029616229264774276
Mycolicibacterium duvalii	0.015375213126882222	-0.010474989846658248	-0.003421276474058338
Salinibacterium sp. UTAS2018	0.015365875236218967	-0.010430854853142893	-0.0034424511925543046
Massilia sp. YMA4	0.01535287533648668	-0.010456682950311325	-0.0035079512341404918
Pseudarthrobacter sp. BIM B-2242	0.01533797978938448	-0.007864972045643674	0.0040363586682547695
Brachybacterium ginsengisoli	-0.015335130031737271	0.006445756119093859	-0.05143187879032868
Janthinobacterium agaricidamnosum	0.01530199203675277	-0.010357481082323568	-0.0036816544670858816
Bordetella pertussis	0.015294880781797469	-0.009601284216245082	0.003931880092472042
Corynebacterium choanis	-0.015289401996061184	-0.027894056755298	-0.0233038524051801
Pseudomonas rhodesiae	0.015251066913996102	-0.014916965170672536	0.017161190396619577
Chryseobacterium sp. T16E-39	-0.015194220713304238	-0.041105561486154754	0.04761691094248232
Variovorax boronicumulans	0.015188033551785616	-0.010188746177789214	-0.004092737668949686
Cellulomonas flavigena	-0.015101110973265204	0.013826678336060227	-0.04942296524437712
Mycolicibacterium phlei	0.015059815665738191	-0.011068753843555986	-0.001506980870495017
Burkholderia gladioli	-0.015045603183772063	0.0018062430076176772	-0.04509661986753256
Deinococcus actinosclerus	0.014933824282462817	-0.003916862260543784	-0.004441336565868922
Mycoplasma hominis	0.01492901533005236	-0.00803253246616189	0.03697850822295798
Alcaligenes faecalis	-0.014916558237167352	0.010953408643504447	-0.0398535341522582
Bradyrhizobium diazoefficiens	0.014913726123159294	-0.008033365937254447	-7.124501132431876e-4
Komagataeibacter xylinus	0.01490636439772834	-0.014235538465806977	0.005797377204165823
Corynebacterium testudinoris	-0.014860094738933032	-0.02678701143536661	-0.025532184415745226
Pseudodesulfovibrio cashew	0.014855722785475185	-0.003700300666657153	-0.004753253515203464
Micromonospora rifamycinica	0.014837805812982989	-0.0037872723793901087	-0.004800089450891083
Mycolicibacterium gilvum	0.014818315978657496	-0.0028489530603529197	-0.0058213026905827555
Micromonospora craniellae	0.014798227087165909	-0.010993757137938834	7.499405657684981e-4
Curtobacterium sp. 24E2	0.01478726283848173	-0.002761384277706217	-0.0059551327524195235
Agromyces sp. HY052	0.014740462835637584	-0.0027196743119596526	-0.0061231162084136
Mycobacterium grossiae	0.014716933170353032	-0.012980166709593895	-0.007203733488845141
Nocardia yunnanensis	0.014668798984634683	-0.0130484494724982	-0.007434666920129126
Mycolicibacterium vaccae	0.014668669038822376	-0.002421308055389806	-0.006468346300153014
Agromyces badenianii	0.014655428825238466	-0.010864108341636418	2.7598846186562904e-4
Acidihalobacter ferrooxydans	0.014629032688359113	-0.002463407261723295	-0.0065817008491466525
Salinispora arenicola	0.014608476464557426	-0.011176171173733342	-0.0010944244555264185
Thioalkalivibrio sulfidiphilus	0.014579767580977093	-0.002488983159544171	-0.006732582778885014
Flavobacterium album	0.014567595278879304	-0.010959642200899749	0.022264401665944247
Corynebacterium epidermidicanis	-0.014537586475694517	-0.027659243876121287	-0.021783763751873776
Corynebacterium sp. 1959	-0.014507822519865116	-0.02978939464581208	-0.010915289602972075
Pannonibacter phragmitetus	0.014492581865110186	-0.0022483055127711306	-0.007106392306963001
Mobilicoccus sp. NJES-13	-0.014406180330238317	0.007174207259087235	-0.04694352229474329
Nocardia asteroides	0.01435498449532864	-0.005934492782174983	-0.008813138713300223
Streptomyces sp. Z022	0.014304040774929446	0.0073966105464049565	-0.013419913799530126
Treponema sp. RCC2812	0.014299606192026965	0.04090221111913864	0.023131668622330414
Desulfovibrio carbinoliphilus	0.014272617090148659	0.014678781432295318	-0.013325179153663883
Propionibacterium sp. oral taxon 193	-0.014264894210483055	-0.0074093910927928285	-0.01944119330313787
Tsukamurella paurometabola	-0.014212331937748771	0.005310271389454715	-0.04829910225987572
Janibacter melonis	-0.014135518298188151	0.006627414984712994	-0.05070409947285228
Aromatoleum bremense	0.014135251196391483	-0.009182896376002392	-0.004729634439385022
Amycolatopsis sp. AA4	0.01411827088779593	-0.00655207399324158	-0.009016238909885663
Gordonia terrae	0.01409496243182632	-0.005128000394640459	-0.009878377028522343
Trueperella pyogenes	-0.014051964911515811	0.05210480941757978	-0.030250065979007784
Salinibacterium sp. ZJ450	0.014043344330980867	-0.013862466427946791	-0.003453639635631218
Denitratisoma oestradiolicum	0.014022762296582338	-0.009752743021265256	-0.003625477332414202
Corynebacterium nuruki	-0.01399298257212675	0.0049497661395787014	-0.05101879728797462
Ornithinimicrobium flavum	-0.013972835427596286	0.005044694667179178	-0.047971178013816625
Chromobacterium vaccinii	0.013932278656606248	-0.009643966847130377	-0.0036034221998418594
Dechloromonas sp. HYN0024	0.013926948089353046	-0.010110288801378455	0.0034228757939588675
Kerstersia gyiorum	0.013897140926437823	-0.009849733938060323	-0.0041078813497562395
Ralstonia insidiosa	0.013849041607651559	-0.010515461640076069	5.491908420466841e-4
Cellulomonas sp. PSBB021	-0.013844895818714969	0.0072998668355767704	-0.042758800187483334
Cupriavidus pinatubonensis	0.013812978334883153	-0.010156654208875265	0.003478278809186219
Streptococcus pneumoniae	0.013810305655479515	-0.07655584811634526	0.01876027068395813
Anaeromyxobacter sp. Fw109-5	0.013805375138475923	-0.0027036728176353803	-0.005174766762842054
Micromonospora terminaliae	0.013727596794376391	-0.0025404160005284494	-0.0056953040896613495
